id_poca,lat_inicial,lng_inicial,current_speed,current_dir,horas,lat_prevista,lng_prevista
4,-22.3872231283826,-35.21295979973523,0.9040166124848977,202.02267376995854,8,-22.599980674924545,-35.30878410649568
10,-11.432026237371758,-38.877362367211006,0.06147808637948636,97.33994657722224,2,-11.426431112334896,-38.85535332379655
10,-11.432026237371758,-38.877362367211006,0.06147808637948636,97.33994657722224,4,-11.439458318283503,-38.86163487649061
10,-11.432026237371758,-38.877362367211006,0.06147808637948636,97.33994657722224,6,-11.432452735669559,-38.854484666492034
10,-11.432026237371758,-38.877362367211006,0.06147808637948636,97.33994657722224,8,-11.421347798101433,-38.87248057930422
10,-24.524715489345517,-43.339978759924286,0.9291307936903619,255.59111902519172,2,-24.529727043610734,-43.39229178780771
10,-24.524715489345517,-43.339978759924286,0.9291307936903619,255.59111902519172,4,-24.54599617758416,-43.46540731245667
10,-24.524715489345517,-43.339978759924286,0.9291307936903619,255.59111902519172,6,-24.561502597673158,-43.52376718483364
10,-24.524715489345517,-43.339978759924286,0.9291307936903619,255.59111902519172,8,-24.580963618661592,-43.58613009627967
4,-17.174912662595766,-34.31939543570946,0.9055403846940476,34.77747482607463,2,-17.138903101670618,-34.2874340994229
4,-17.174912662595766,-34.31939543570946,0.9055403846940476,34.77747482607463,4,-17.07414363491001,-34.23901031495765
4,-17.174912662595766,-34.31939543570946,0.9055403846940476,34.77747482607463,6,-17.032372642172568,-34.224611410835735
4,-17.174912662595766,-34.31939543570946,0.9055403846940476,34.77747482607463,8,-16.98550707281535,-34.18932412046629
10,-14.121125220196287,-42.62016284418992,0.4014349169804458,6.611328656775899,2,-14.083187128073508,-42.62646773438871
10,-14.121125220196287,-42.62016284418992,0.4014349169804458,6.611328656775899,4,-14.075311841967924,-42.60329253643797
10,-14.121125220196287,-42.62016284418992,0.4014349169804458,6.611328656775899,6,-14.037284592988689,-42.603721835231795
10,-14.121125220196287,-42.62016284418992,0.4014349169804458,6.611328656775899,8,-14.009472159118877,-42.620526018162764
9,-12.34380706919006,-38.71323629464421,0.7169562433498559,220.64086883063814,2,-12.371817441437893,-38.74057168930684
9,-12.34380706919006,-38.71323629464421,0.7169562433498559,220.64086883063814,4,-12.408189711596965,-38.7673180194601
9,-12.34380706919006,-38.71323629464421,0.7169562433498559,220.64086883063814,6,-12.445885608336443,-38.809828774380556
9,-12.34380706919006,-38.71323629464421,0.7169562433498559,220.64086883063814,8,-12.4889548171709,-38.827229530600306
1,-24.111176229384434,-40.52794729769249,0.2625615825166903,133.85035234332062,2,-24.119315091682168,-40.5020580489274
1,-24.111176229384434,-40.52794729769249,0.2625615825166903,133.85035234332062,4,-24.125135783573686,-40.51441605161607
1,-24.111176229384434,-40.52794729769249,0.2625615825166903,133.85035234332062,6,-24.156312880818007,-40.48643120830893
1,-24.111176229384434,-40.52794729769249,0.2625615825166903,133.85035234332062,8,-24.176317690498564,-40.47147044709515
1,-25.203306386421655,-35.862183728812155,0.49835671890811833,72.44746782966688,2,-25.18135626309165,-35.81965582833056
1,-25.203306386421655,-35.862183728812155,0.49835671890811833,72.44746782966688,4,-25.188468427507857,-35.78419834921921
1,-25.203306386421655,-35.862183728812155,0.49835671890811833,72.44746782966688,6,-25.178282896540413,-35.76970118326068
1,-25.203306386421655,-35.862183728812155,0.49835671890811833,72.44746782966688,8,-25.164881840311875,-35.73313167904452
3,-18.64194588433831,-43.922823406245826,0.3482309880116193,121.17768707570566,2,-18.651716009400047,-43.899479872914775
3,-18.64194588433831,-43.922823406245826,0.3482309880116193,121.17768707570566,4,-18.654971689592216,-43.86370039741395
3,-18.64194588433831,-43.922823406245826,0.3482309880116193,121.17768707570566,6,-18.678817433596286,-43.86963827123704
3,-18.64194588433831,-43.922823406245826,0.3482309880116193,121.17768707570566,8,-18.68479920154578,-43.823833345417846
3,-26.148631016300634,-41.73593184134995,0.9150077459165248,312.504096634098,2,-26.11722236881037,-41.78033142946684
3,-26.148631016300634,-41.73593184134995,0.9150077459165248,312.504096634098,4,-26.07802577053358,-41.83997241578728
3,-26.148631016300634,-41.73593184134995,0.9150077459165248,312.504096634098,6,-26.039323118322315,-41.89086975189594
3,-26.148631016300634,-41.73593184134995,0.9150077459165248,312.504096634098,8,-26.00113946555469,-41.928433461917315
4,-22.452150727311075,-32.786396710392225,0.12350783173876229,145.4359714023414,2,-22.455162565464803,-32.79228183842345
4,-22.452150727311075,-32.786396710392225,0.12350783173876229,145.4359714023414,4,-22.45903453226721,-32.79360744742974
4,-22.452150727311075,-32.786396710392225,0.12350783173876229,145.4359714023414,6,-22.48327241536118,-32.75768694795682
4,-22.452150727311075,-32.786396710392225,0.12350783173876229,145.4359714023414,8,-22.486778090058344,-32.7692672266176
4,-16.07704853435107,-37.97023887504625,0.7503824708107013,199.09402763793037,2,-16.11790134614979,-37.98024496842677
4,-16.07704853435107,-37.97023887504625,0.7503824708107013,199.09402763793037,4,-16.167782055460272,-38.004699449550216
4,-16.07704853435107,-37.97023887504625,0.7503824708107013,199.09402763793037,6,-16.224957076977876,-38.02759069417571
4,-16.07704853435107,-37.97023887504625,0.7503824708107013,199.09402763793037,8,-16.254554007165254,-38.0292988078023
1,-13.654863832388624,-37.71061835125123,0.16937132785187076,81.08793407278472,2,-13.65603059479389,-37.71131251234262
1,-13.654863832388624,-37.71061835125123,0.16937132785187076,81.08793407278472,4,-13.636687296240648,-37.70017358941342
1,-13.654863832388624,-37.71061835125123,0.16937132785187076,81.08793407278472,6,-13.654408009796139,-37.6860325731703
1,-13.654863832388624,-37.71061835125123,0.16937132785187076,81.08793407278472,8,-13.657294187035596,-37.66647944804394
7,-22.984107108616797,-33.082432053254756,0.03863175236197656,322.54182815402555,2,-22.99995521035075,-33.08563450886774
7,-22.984107108616797,-33.082432053254756,0.03863175236197656,322.54182815402555,4,-22.96179430544937,-33.075623332285424
7,-22.984107108616797,-33.082432053254756,0.03863175236197656,322.54182815402555,6,-22.983119872267647,-33.08097000730799
7,-22.984107108616797,-33.082432053254756,0.03863175236197656,322.54182815402555,8,-22.97992850070767,-33.086057758595956
9,-21.31718623979809,-49.94035383120034,0.2825440215995505,184.64661184630867,2,-21.330044308277305,-49.94969688325951
9,-21.31718623979809,-49.94035383120034,0.2825440215995505,184.64661184630867,4,-21.355456397831404,-49.95048095011408
9,-21.31718623979809,-49.94035383120034,0.2825440215995505,184.64661184630867,6,-21.369663741031403,-49.95369142823103
9,-21.31718623979809,-49.94035383120034,0.2825440215995505,184.64661184630867,8,-21.394205801593074,-49.94046675333266
3,-12.16763294242823,-40.157354370985516,0.6255122979697159,336.1511493052927,2,-12.130473072652688,-40.17953867636126
3,-12.16763294242823,-40.157354370985516,0.6255122979697159,336.1511493052927,4,-12.081960528392665,-40.19913707799144
3,-12.16763294242823,-40.157354370985516,0.6255122979697159,336.1511493052927,6,-12.026791367342964,-40.216768836971305
3,-12.16763294242823,-40.157354370985516,0.6255122979697159,336.1511493052927,8,-12.015196454766553,-40.215218368681676
4,-29.383923853254466,-42.602669040964905,0.19949453483452417,138.84297745290712,2,-29.375461524703077,-42.57546908494529
4,-29.383923853254466,-42.602669040964905,0.19949453483452417,138.84297745290712,4,-29.405545734887486,-42.5782972918939
4,-29.383923853254466,-42.602669040964905,0.19949453483452417,138.84297745290712,6,-29.414107729218927,-42.58707905984454
4,-29.383923853254466,-42.602669040964905,0.19949453483452417,138.84297745290712,8,-29.416805014501264,-42.57619677316272
9,-27.65230847418072,-49.125335551625255,0.10726915395763695,78.81375960417957,2,-27.662928476095217,-49.1090903825084
9,-27.65230847418072,-49.125335551625255,0.10726915395763695,78.81375960417957,4,-27.632438150235778,-49.096872509215956
9,-27.65230847418072,-49.125335551625255,0.10726915395763695,78.81375960417957,6,-27.66887886348578,-49.09595335619606
9,-27.65230847418072,-49.125335551625255,0.10726915395763695,78.81375960417957,8,-27.649261219423014,-49.09650811301866
4,-25.704414006185807,-42.92782408236974,0.3425417062554543,154.47471650539535,2,-25.72254327141442,-42.92099479722889
4,-25.704414006185807,-42.92782408236974,0.3425417062554543,154.47471650539535,4,-25.730951245302972,-42.90224455623229
4,-25.704414006185807,-42.92782408236974,0.3425417062554543,154.47471650539535,6,-25.76692200133928,-42.88233623166845
4,-25.704414006185807,-42.92782408236974,0.3425417062554543,154.47471650539535,8,-25.80439441093137,-42.90435138032907
1,-23.67454466806137,-49.97063706072866,0.5427498034115403,36.03444788771841,2,-23.646904768045513,-49.95170436145086
1,-23.67454466806137,-49.97063706072866,0.5427498034115403,36.03444788771841,4,-23.6254212312761,-49.93401772327832
1,-23.67454466806137,-49.97063706072866,0.5427498034115403,36.03444788771841,6,-23.586584701389256,-49.910352896134675
1,-23.67454466806137,-49.97063706072866,0.5427498034115403,36.03444788771841,8,-23.574075085815547,-49.8799638353086
1,-13.65385389352154,-47.00959381343353,0.5463512538342848,226.45848024751405,2,-13.672185529108175,-47.036237885252554
1,-13.65385389352154,-47.00959381343353,0.5463512538342848,226.45848024751405,4,-13.7302497538868,-47.066856254041255
1,-13.65385389352154,-47.00959381343353,0.5463512538342848,226.45848024751405,6,-13.738896170581107,-47.08958613569972
1,-13.65385389352154,-47.00959381343353,0.5463512538342848,226.45848024751405,8,-13.754096348188854,-47.10979790967736
6,-13.125919657351247,-39.75059601349799,0.1288291061962415,117.26106516064577,2,-13.120723159422006,-39.74174161989414
6,-13.125919657351247,-39.75059601349799,0.1288291061962415,117.26106516064577,4,-13.113192611421347,-39.72844915629709
6,-13.125919657351247,-39.75059601349799,0.1288291061962415,117.26106516064577,6,-13.151671508606826,-39.72534101119367
6,-13.125919657351247,-39.75059601349799,0.1288291061962415,117.26106516064577,8,-13.140696018998495,-39.71735381970455
2,-21.332112386873106,-40.32600703675356,0.6198120883635551,36.268361705897945,2,-21.308322085467886,-40.29330475122123
2,-21.332112386873106,-40.32600703675356,0.6198120883635551,36.268361705897945,4,-21.282613297375555,-40.29888483366658
2,-21.332112386873106,-40.32600703675356,0.6198120883635551,36.268361705897945,6,-21.249540109151372,-40.26399963257055
2,-21.332112386873106,-40.32600703675356,0.6198120883635551,36.268361705897945,8,-21.18610729586791,-40.210293979313235
8,-14.35188013038459,-44.757504978220844,0.3302875572823915,129.20446099997542,2,-14.359065751717319,-44.74476114733603
8,-14.35188013038459,-44.757504978220844,0.3302875572823915,129.20446099997542,4,-14.386038663182912,-44.743800753364795
8,-14.35188013038459,-44.757504978220844,0.3302875572823915,129.20446099997542,6,-14.386541472649192,-44.715668523942945
8,-14.35188013038459,-44.757504978220844,0.3302875572823915,129.20446099997542,8,-14.407802611039516,-44.66531145418822
9,-14.862356419268963,-33.78441841568912,0.7020026281719159,269.9832923355666,2,-14.860912761389585,-33.83367734330639
9,-14.862356419268963,-33.78441841568912,0.7020026281719159,269.9832923355666,4,-14.872121430090273,-33.887882386960676
9,-14.862356419268963,-33.78441841568912,0.7020026281719159,269.9832923355666,6,-14.84298512207362,-33.92482742011251
9,-14.862356419268963,-33.78441841568912,0.7020026281719159,269.9832923355666,8,-14.862585889844683,-33.95218204577363
3,-25.2450474444587,-39.84314764619174,0.45364223846421653,25.15458820203388,2,-25.225797767540477,-39.826354484587526
3,-25.2450474444587,-39.84314764619174,0.45364223846421653,25.15458820203388,4,-25.20511684943469,-39.81406140461149
3,-25.2450474444587,-39.84314764619174,0.45364223846421653,25.15458820203388,6,-25.165550182708387,-39.80330561375867
3,-25.2450474444587,-39.84314764619174,0.45364223846421653,25.15458820203388,8,-25.142661635248945,-39.77447720035329
1,-19.95523302140088,-34.9875879953866,0.4706438664769112,43.096647315467585,2,-19.915732530224275,-34.95666074819672
1,-19.95523302140088,-34.9875879953866,0.4706438664769112,43.096647315467585,4,-19.896103950798068,-34.94754694656483
1,-19.95523302140088,-34.9875879953866,0.4706438664769112,43.096647315467585,6,-19.880621787538868,-34.92455128304477
1,-19.95523302140088,-34.9875879953866,0.4706438664769112,43.096647315467585,8,-19.855980171359384,-34.89448084293737
4,-13.284857401922942,-34.11917712307988,0.9200437166455384,351.0523684365148,2,-13.218398968004678,-34.11614489241534
4,-13.284857401922942,-34.11917712307988,0.9200437166455384,351.0523684365148,4,-13.155333074941336,-34.1355095843681
4,-13.284857401922942,-34.11917712307988,0.9200437166455384,351.0523684365148,6,-13.10803493124749,-34.143581972441666
4,-13.284857401922942,-34.11917712307988,0.9200437166455384,351.0523684365148,8,-13.043178912230758,-34.156873801813774
6,-28.597406467053183,-31.115608399382843,0.775441925946455,96.72928306161758,2,-28.60807597202566,-31.057962289728454
6,-28.597406467053183,-31.115608399382843,0.775441925946455,96.72928306161758,4,-28.607516442122154,-31.00991787421703
6,-28.597406467053183,-31.115608399382843,0.775441925946455,96.72928306161758,6,-28.613417461201387,-30.949866949840175
6,-28.597406467053183,-31.115608399382843,0.775441925946455,96.72928306161758,8,-28.619190148085295,-30.89032869417975
5,-14.587490094591391,-31.498407496725424,0.23794447004952307,189.96475210421855,2,-14.589345275637193,-31.516823506159184
5,-14.587490094591391,-31.498407496725424,0.23794447004952307,189.96475210421855,4,-14.614350245636787,-31.509472126913057
5,-14.587490094591391,-31.498407496725424,0.23794447004952307,189.96475210421855,6,-14.625500293638247,-31.51139660075693
5,-14.587490094591391,-31.498407496725424,0.23794447004952307,189.96475210421855,8,-14.665653509592202,-31.50249641166555
3,-19.627375465543587,-38.88492471157756,0.49012342154982746,292.92354122279977,2,-19.613475323363485,-38.9273801932987
3,-19.627375465543587,-38.88492471157756,0.49012342154982746,292.92354122279977,4,-19.594623363327486,-38.94113931579031
3,-19.627375465543587,-38.88492471157756,0.49012342154982746,292.92354122279977,6,-19.586038991649325,-38.95668742340933
3,-19.627375465543587,-38.88492471157756,0.49012342154982746,292.92354122279977,8,-19.572506940131728,-39.00756920976093
2,-17.650876619224697,-47.06348937148796,0.47561343885346724,225.97035827433868,2,-17.662870897310217,-47.0857363465695
2,-17.650876619224697,-47.06348937148796,0.47561343885346724,225.97035827433868,4,-17.687183963885456,-47.08630206464737
2,-17.650876619224697,-47.06348937148796,0.47561343885346724,225.97035827433868,6,-17.720687070025264,-47.15148845996533
2,-17.650876619224697,-47.06348937148796,0.47561343885346724,225.97035827433868,8,-17.7403744592077,-47.145592210022926
6,-20.18575524943897,-31.12296973575699,0.07563184872910948,202.64796596640895,2,-20.19462744877912,-31.117094226874983
6,-20.18575524943897,-31.12296973575699,0.07563184872910948,202.64796596640895,4,-20.19603720813886,-31.136001150355625
6,-20.18575524943897,-31.12296973575699,0.07563184872910948,202.64796596640895,6,-20.18010660730441,-31.127063377982253
6,-20.18575524943897,-31.12296973575699,0.07563184872910948,202.64796596640895,8,-20.210955179452146,-31.132114450665323
1,-10.652547001749475,-46.69030179674418,0.9512723648939257,285.805303054486,2,-10.625292494405139,-46.746620885266964
1,-10.652547001749475,-46.69030179674418,0.9512723648939257,285.805303054486,4,-10.62846542222149,-46.819953007672886
1,-10.652547001749475,-46.69030179674418,0.9512723648939257,285.805303054486,6,-10.607901142509567,-46.86209937313707
1,-10.652547001749475,-46.69030179674418,0.9512723648939257,285.805303054486,8,-10.583619445005416,-46.92352951756701
8,-13.837197854628712,-34.2529047260506,0.6138616869422687,226.50214775891894,2,-13.858631472716707,-34.272503137737196
8,-13.837197854628712,-34.2529047260506,0.6138616869422687,226.50214775891894,4,-13.901647336405555,-34.30482571834551
8,-13.837197854628712,-34.2529047260506,0.6138616869422687,226.50214775891894,6,-13.920871936712263,-34.34287340703334
8,-13.837197854628712,-34.2529047260506,0.6138616869422687,226.50214775891894,8,-13.941047069626038,-34.36476810892516
7,-21.00207101126768,-44.51014356088781,0.10662457550048131,234.78635600308337,2,-21.0019597675721,-44.52031432039208
7,-21.00207101126768,-44.51014356088781,0.10662457550048131,234.78635600308337,4,-21.009578906855076,-44.54095620430013
7,-21.00207101126768,-44.51014356088781,0.10662457550048131,234.78635600308337,6,-21.016620236872903,-44.51640435057894
7,-21.00207101126768,-44.51014356088781,0.10662457550048131,234.78635600308337,8,-21.01073447853693,-44.53545540364376
6,-12.415580913933152,-34.190496526668255,0.6805219349591268,242.46431351066832,2,-12.44014415314112,-34.25515119658855
6,-12.415580913933152,-34.190496526668255,0.6805219349591268,242.46431351066832,4,-12.446531758231567,-34.27294624014741
6,-12.415580913933152,-34.190496526668255,0.6805219349591268,242.46431351066832,6,-12.470504786419772,-34.310249107041535
6,-12.415580913933152,-34.190496526668255,0.6805219349591268,242.46431351066832,8,-12.506462228009443,-34.3433852552448
3,-26.700549691794738,-30.107158533041837,0.8436777578013275,7.157532901226751,2,-26.634308824178852,-30.11124034635782
3,-26.700549691794738,-30.107158533041837,0.8436777578013275,7.157532901226751,4,-26.583204840105942,-30.095399662548292
3,-26.700549691794738,-30.107158533041837,0.8436777578013275,7.157532901226751,6,-26.536879888624597,-30.096296113318942
3,-26.700549691794738,-30.107158533041837,0.8436777578013275,7.157532901226751,8,-26.484706696673843,-30.08530557794083
1,-23.922481154716014,-45.06632430019049,0.026436233681269197,190.67532896119187,2,-23.926455901225363,-45.07994802623639
1,-23.922481154716014,-45.06632430019049,0.026436233681269197,190.67532896119187,4,-23.929723135962462,-45.050828715419236
1,-23.922481154716014,-45.06632430019049,0.026436233681269197,190.67532896119187,6,-23.915239220309918,-45.06343789121362
1,-23.922481154716014,-45.06632430019049,0.026436233681269197,190.67532896119187,8,-23.922233142265068,-45.050895494676176
4,-26.210024377226468,-44.24112237908351,0.8678927054397134,251.6395521634555,2,-26.230571547333895,-44.308407507434694
4,-26.210024377226468,-44.24112237908351,0.8678927054397134,251.6395521634555,4,-26.249574646578854,-44.36343444225982
4,-26.210024377226468,-44.24112237908351,0.8678927054397134,251.6395521634555,6,-26.279650929592272,-44.41703134986911
4,-26.210024377226468,-44.24112237908351,0.8678927054397134,251.6395521634555,8,-26.2811684726232,-44.48642941666829
4,-12.372281808974567,-32.56263249506988,0.3206528180186954,233.60604645631565,2,-12.379423119948465,-32.58853456525738
4,-12.372281808974567,-32.56263249506988,0.3206528180186954,233.60604645631565,4,-12.400636806889619,-32.604008513759965
4,-12.372281808974567,-32.56263249506988,0.3206528180186954,233.60604645631565,6,-12.39949227829505,-32.6306053356562
4,-12.372281808974567,-32.56263249506988,0.3206528180186954,233.60604645631565,8,-12.425914898336408,-32.626212479450686
8,-11.925879418178013,-42.33615750293108,0.5546558754510441,329.23511069506634,2,-11.894962211696102,-42.36971525291964
8,-11.925879418178013,-42.33615750293108,0.5546558754510441,329.23511069506634,4,-11.843439732410957,-42.37453827133793
8,-11.925879418178013,-42.33615750293108,0.5546558754510441,329.23511069506634,6,-11.831312745734701,-42.38911383279251
8,-11.925879418178013,-42.33615750293108,0.5546558754510441,329.23511069506634,8,-11.795561475686828,-42.40624101327862
8,-16.029962304339534,-38.3084914805777,0.5005259837705589,316.42239941510906,2,-16.004984439982845,-38.34539099315077
8,-16.029962304339534,-38.3084914805777,0.5005259837705589,316.42239941510906,4,-15.999262837960114,-38.355346159062286
8,-16.029962304339534,-38.3084914805777,0.5005259837705589,316.42239941510906,6,-15.969385909786425,-38.37134540126559
8,-16.029962304339534,-38.3084914805777,0.5005259837705589,316.42239941510906,8,-15.947958737176167,-38.414871224674535
8,-25.457582387718745,-42.19176191945793,0.8916471665709967,62.13818389951114,2,-25.435484536499818,-42.144585047422744
8,-25.457582387718745,-42.19176191945793,0.8916471665709967,62.13818389951114,4,-25.389257545326828,-42.08153264426934
8,-25.457582387718745,-42.19176191945793,0.8916471665709967,62.13818389951114,6,-25.379453599352516,-42.02963242937548
8,-25.457582387718745,-42.19176191945793,0.8916471665709967,62.13818389951114,8,-25.35455324265749,-41.97134897104873
6,-17.775510982786145,-35.774896909222214,0.6762294494184499,327.3037479843419,2,-17.74105051389356,-35.791143858638975
6,-17.775510982786145,-35.774896909222214,0.6762294494184499,327.3037479843419,4,-17.70344718647877,-35.81463370871496
6,-17.775510982786145,-35.774896909222214,0.6762294494184499,327.3037479843419,6,-17.66173340001636,-35.84329677535379
6,-17.775510982786145,-35.774896909222214,0.6762294494184499,327.3037479843419,8,-17.630775574814244,-35.86375231435485
7,-24.692229836916617,-48.638881730327604,0.885055586524512,228.76792404445067,2,-24.73753253806262,-48.68099868051408
7,-24.692229836916617,-48.638881730327604,0.885055586524512,228.76792404445067,4,-24.774287717125148,-48.74491572843818
7,-24.692229836916617,-48.638881730327604,0.885055586524512,228.76792404445067,6,-24.814799660155913,-48.78187124026149
7,-24.692229836916617,-48.638881730327604,0.885055586524512,228.76792404445067,8,-24.839752798585792,-48.852953082998845
8,-27.4634133977959,-33.6333668186214,0.6574135182911113,307.20421600085155,2,-27.43203641729654,-33.677600775793536
8,-27.4634133977959,-33.6333668186214,0.6574135182911113,307.20421600085155,4,-27.42659235570946,-33.72618005938503
8,-27.4634133977959,-33.6333668186214,0.6574135182911113,307.20421600085155,6,-27.394458985369997,-33.763440282027204
8,-27.4634133977959,-33.6333668186214,0.6574135182911113,307.20421600085155,8,-27.35379564684411,-33.786293372997136
8,-21.27025952795838,-48.403499911563834,0.08127644697885686,267.68132608600075,2,-21.27257749473934,-48.410054545632775
8,-21.27025952795838,-48.403499911563834,0.08127644697885686,267.68132608600075,4,-21.27022231101066,-48.4188969213075
8,-21.27025952795838,-48.403499911563834,0.08127644697885686,267.68132608600075,6,-21.274924789589118,-48.41945734578543
8,-21.27025952795838,-48.403499911563834,0.08127644697885686,267.68132608600075,8,-21.279004123823633,-48.42701438498988
10,-17.764297244970486,-42.06336905929998,0.9668663092249197,147.19955964268726,2,-17.803211327489386,-42.03820197586585
10,-17.764297244970486,-42.06336905929998,0.9668663092249197,147.19955964268726,4,-17.877233939064947,-41.98787930304038
10,-17.764297244970486,-42.06336905929998,0.9668663092249197,147.19955964268726,6,-17.936051284645355,-41.965991202064565
10,-17.764297244970486,-42.06336905929998,0.9668663092249197,147.19955964268726,8,-17.994805774810075,-41.91964732957796
5,-10.644403650866415,-36.823224997366,0.3075668802151185,236.91732360148495,2,-10.652006057286467,-36.84307542632261
5,-10.644403650866415,-36.823224997366,0.3075668802151185,236.91732360148495,4,-10.673237390943818,-36.854715604018644
5,-10.644403650866415,-36.823224997366,0.3075668802151185,236.91732360148495,6,-10.679459985019461,-36.867795387885195
5,-10.644403650866415,-36.823224997366,0.3075668802151185,236.91732360148495,8,-10.687728619013685,-36.89902136443481
7,-24.279693808130382,-47.725477171421396,0.4818352791080741,108.36515679445539,2,-24.29801108006175,-47.68714371857753
7,-24.279693808130382,-47.725477171421396,0.4818352791080741,108.36515679445539,4,-24.297124726708958,-47.647269169572134
7,-24.279693808130382,-47.725477171421396,0.4818352791080741,108.36515679445539,6,-24.29861787107071,-47.62809266211505
7,-24.279693808130382,-47.725477171421396,0.4818352791080741,108.36515679445539,8,-24.3337107073478,-47.61281552688718
7,-21.771155320453154,-47.44397302939966,0.5322424726595233,276.3204277748936,2,-21.755024537919063,-47.483098618394884
7,-21.771155320453154,-47.44397302939966,0.5322424726595233,276.3204277748936,4,-21.75447607003964,-47.5005620842667
7,-21.771155320453154,-47.44397302939966,0.5322424726595233,276.3204277748936,6,-21.748708238646817,-47.56399844789883
7,-21.771155320453154,-47.44397302939966,0.5322424726595233,276.3204277748936,8,-21.743978542047294,-47.58800122534511
7,-11.87015630356871,-42.05697985382798,0.7602817337982496,279.66606534747535,2,-11.860273065201884,-42.108319453834255
7,-11.87015630356871,-42.05697985382798,0.7602817337982496,279.66606534747535,4,-11.865280501957393,-42.14827380610048
7,-11.87015630356871,-42.05697985382798,0.7602817337982496,279.66606534747535,6,-11.839000216025957,-42.220118202172166
7,-11.87015630356871,-42.05697985382798,0.7602817337982496,279.66606534747535,8,-11.838280582574319,-42.26161128869227
2,-27.20715132127597,-45.05255324702496,0.17031634545227975,59.1317858272803,2,-27.199478125265983,-45.03508856287158
2,-27.20715132127597,-45.05255324702496,0.17031634545227975,59.1317858272803,4,-27.193804623015158,-45.00706045003841
2,-27.20715132127597,-45.05255324702496,0.17031634545227975,59.1317858272803,6,-27.207542588260328,-45.027416028919944
2,-27.20715132127597,-45.05255324702496,0.17031634545227975,59.1317858272803,8,-27.16920611327988,-45.00009261859307
6,-24.521833834603797,-30.82985089231589,0.7406920222271484,86.91099196120236,2,-24.50046557991072,-30.78357652800745
6,-24.521833834603797,-30.82985089231589,0.7406920222271484,86.91099196120236,4,-24.49385448398377,-30.73848706633873
6,-24.521833834603797,-30.82985089231589,0.7406920222271484,86.91099196120236,6,-24.52434944428939,-30.66218185541933
6,-24.521833834603797,-30.82985089231589,0.7406920222271484,86.91099196120236,8,-24.528007314798145,-30.6224934902987
5,-29.78145317440796,-44.515099197845615,0.9347434638659818,314.6337467696251,2,-29.725674144866577,-44.57145800094763
5,-29.78145317440796,-44.515099197845615,0.9347434638659818,314.6337467696251,4,-29.696947424762534,-44.5955433229122
5,-29.78145317440796,-44.515099197845615,0.9347434638659818,314.6337467696251,6,-29.667369546645602,-44.65595115321961
5,-29.78145317440796,-44.515099197845615,0.9347434638659818,314.6337467696251,8,-29.618103550072647,-44.70241082499343
5,-28.26651307512963,-41.24642588325718,0.6984649342554877,156.92335663553996,2,-28.30960277754298,-41.23432913782838
5,-28.26651307512963,-41.24642588325718,0.6984649342554877,156.92335663553996,4,-28.341979242303264,-41.19878846627518
5,-28.26651307512963,-41.24642588325718,0.6984649342554877,156.92335663553996,6,-28.38540506715042,-41.173205716818494
5,-28.26651307512963,-41.24642588325718,0.6984649342554877,156.92335663553996,8,-28.43646228429027,-41.16986479326462
7,-19.277712829180686,-39.50801767869613,0.24573835885473952,85.08500499946113,2,-19.280089938292658,-39.48111963561233
7,-19.277712829180686,-39.50801767869613,0.24573835885473952,85.08500499946113,4,-19.281294665121393,-39.474715027036396
7,-19.277712829180686,-39.50801767869613,0.24573835885473952,85.08500499946113,6,-19.273218130087454,-39.46887235807166
7,-19.277712829180686,-39.50801767869613,0.24573835885473952,85.08500499946113,8,-19.268312049220267,-39.44680136855388
8,-27.733856333036073,-30.557087541990157,0.020844589280135307,71.09657052172304,2,-27.724223345658704,-30.553561831960184
8,-27.733856333036073,-30.557087541990157,0.020844589280135307,71.09657052172304,4,-27.7475114433529,-30.55710919272053
8,-27.733856333036073,-30.557087541990157,0.020844589280135307,71.09657052172304,6,-27.726143276486997,-30.53589930104102
8,-27.733856333036073,-30.557087541990157,0.020844589280135307,71.09657052172304,8,-27.70887016747541,-30.545524769700204
5,-17.088405335053157,-35.1750890388566,0.11993467329739675,60.77149084975768,2,-17.065422827441218,-35.166204612978646
5,-17.088405335053157,-35.1750890388566,0.11993467329739675,60.77149084975768,4,-17.082821594045324,-35.167377917966775
5,-17.088405335053157,-35.1750890388566,0.11993467329739675,60.77149084975768,6,-17.075911742520393,-35.15268430522193
5,-17.088405335053157,-35.1750890388566,0.11993467329739675,60.77149084975768,8,-17.08715509487227,-35.16190382267753
4,-16.542043909470415,-31.313880173602396,0.5471934273704068,181.10909125611906,2,-16.581455727583833,-31.31544857821737
4,-16.542043909470415,-31.313880173602396,0.5471934273704068,181.10909125611906,4,-16.6191506066275,-31.317473894759537
4,-16.542043909470415,-31.313880173602396,0.5471934273704068,181.10909125611906,6,-16.64460423583002,-31.313548552862482
4,-16.542043909470415,-31.313880173602396,0.5471934273704068,181.10909125611906,8,-16.675706731577865,-31.332385572723382
10,-13.720978400820002,-49.47853182790801,0.8042103524612902,277.6267384341486,2,-13.725966578657758,-49.52923054225405
10,-13.720978400820002,-49.47853182790801,0.8042103524612902,277.6267384341486,4,-13.708220270308638,-49.57188164291266
10,-13.720978400820002,-49.47853182790801,0.8042103524612902,277.6267384341486,6,-13.691311637275087,-49.63450102548029
10,-13.720978400820002,-49.47853182790801,0.8042103524612902,277.6267384341486,8,-13.695157446436767,-49.71336027695412
